Molecule Name,NR-AR,NR-AR-LBD,NR-AhR,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,NR-Aromatase,Smiles,source
NCGC00023339-09,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@@H]([C@@H](Cc1cncn1C)CO1)C1=O,train
NCGC00018291-03,,,,,,,0.0,,0.0,,,,CC[C@@H]([C@@H](c(cc1)c(C=CC(N2)=O)c2c1O)O)NC(C)C,train
NCGC00024999-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@@H]([C@@H](c(cc1)c(C=CC(N2)=O)c2c1O)O)NC(C)C,train
NCGC00274060-01,,,,,,,1.0,,0.0,,,,CC[C@@H]([C@H](C)O)N(C1=O)N=CN1c(cc1)ccc1N(CC1)CCN1c(cc1)ccc1OCC(C1)CO[C@@]1(Cn1ncnc1)c(ccc(F)c1)c1F,train
NCGC00185736-01,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@@H]([C@H](C)O)N(C1=O)N=CN1c(cc1)ccc1N(CC1)CCN1c(cc1)ccc1OCC(C1)CO[C@@]1(Cn1ncnc1)c(ccc(F)c1)c1F,train
NCGC00016987-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,CC[C@@H]([C@H](C[C@@H]1N2[C@H]3C[C@@]45c(cccc6)c6N(C)[C@@H]14)C3[C@H]5O)[C@H]2O,train
NCGC00257891-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@@H]([N+]([O-])=O)Cl,train
NCGC00260375-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@@H](c1ccccc1)N,train
NCGC00253993-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,,CC[C@@H](c1ccccc1)NC(c(cc(cc1)F)c1[N-]S(c1cccc2cccnc12)(=O)=O)=O.[Na+],train
NCGC00257761-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@@H]1OC1,train
NCGC00024379-16,,,,,,,,,0.0,,,,CC[C@@H]1[C@@H](C[C@H]2NCCc(cc3OC)c2cc3OC)C[C@@H](c(c(CC2)c3)cc(OC)c3OC)N2C1,train
NCGC00024379-04,0.0,,0.0,,0.0,,,,,,0.0,1.0,CC[C@@H]1[C@@H](C[C@H]2NCCc(cc3OC)c2cc3OC)C[C@@H](c(c(CC2)c3)cc(OC)c3OC)N2C1,train
NCGC00257951-01,0.0,0.0,0.0,,,,,,0.0,,,1.0,CC[C@@H]1[C@@H](C[C@H]2NCCc(cc3OC)c2cc3OC)C[C@@H](c(c(CC2)c3)cc(OC)c3OC)N2C1.Cl.Cl,train
NCGC00165924-04,,,,,,,0.0,,0.0,,,,CC[C@@](C(N1C)=O)(c2ccccc2)NC1=O,train
NCGC00160394-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@@](C(N1C)=O)(c2ccccc2)NC1=O,train
NCGC00249905-01,,,,,,,0.0,,0.0,,,,CC[C@@](C)(C#C)OC(c(cccc1)c1C(O)=O)=O,train
NCGC00254845-01,0.0,,0.0,,,,,,1.0,,1.0,,CC[C@@](C)(C(CCl)=O)NC(c1cc(Cl)c(C)c(Cl)c1)=O,train
NCGC00255459-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@@](C)(C(N1)=O)NC1=O,train
NCGC00015418-09,,,,,,,0.0,,0.0,,,,CC[C@@](C)(CC(N1)=O)C1=O,train
NCGC00016320-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@@](C)(CC(N1)=O)C1=O,train
NCGC00255162-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@@](C)(CCC(C)C)C(O)=O,train
NCGC00255241-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@@](C)(CCC(C)C)C(OC=C)=O,train
NCGC00255095-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@@](C)(CCC=C(C)C)O,train
NCGC00259939-01,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@@](C)(CCCC(C)C)O,train
NCGC00257472-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@@](C)(CCCC(C)C)O,train
NCGC00255630-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@@](C)(CCCC(C)C)OC(C)=O,train
NCGC00179641-03,,,,,,,0.0,,0.0,,,,CC[C@@](C)(CN(C)C)OC(c1ccccc1)=O.Cl,train
NCGC00016494-01,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@@](C)(CN(C)C)OC(c1ccccc1)=O.Cl,train
NCGC00167481-01,0.0,1.0,,1.0,,,,,,1.0,1.0,1.0,CC[C@@](C[C@@H]1O[C@@H](C[C@@H]2N(C)C)O[C@@H](C)[C@H]2O[C@@H](C[C@@H]2O)O[C@@H](C)[C@H]2O[C@@H](CC2)O[C@@H](C)C2=O)([C@H](C(OC)=O)c(cc2C(c3cccc(O)c33)=O)c1c(O)c2C3=O)O.Cl,train
NCGC00015399-16,,,,,,,0.0,,0.0,,,,CC[C@@]1(CC(O)=O)OCCc2c1[nH]c1c2cccc1CC,train
NCGC00016849-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,CC[C@@]1(CC(O)=O)OCCc2c1[nH]c1c2cccc1CC,train
NCGC00259767-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CC[C@@]1(CC(O)=O)OCCc2c1[nH]c1c2cccc1CC,train
NCGC00263568-01,,,,,,,,,0.0,,,,CC[C@@]1([C@H]([C@@]([C@@H]2N(C)c3c4)(C(OC)=O)O)OC(C)=O)C=CCN(CC5)[C@@H]1[C@@]25c3cc([C@](C[C@@H](C1)C=C(CC)CN1C1)(C(OC)=O)c2c1c(cccc1)c1[nH]2)c4OC.OC(C(C(O)=O)O)C(O)=O.OC(C(C(O)=O)O)C(O)=O,train
NCGC00167506-01,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@H](/C=C(\C)/C[C@H](C)C[C@@H]([C@H]([C@H](C[C@H]1C)OC)O[C@]1(C(C(N(CCCC1)[C@@H]1C(O[C@@H]([C@H](C)[C@H](C1)O)/C(/C)=C/[C@H](CC[C@H]2Cl)C[C@H]2OC)=O)=O)=O)O)OC)C1=O,train
NCGC00247679-01,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,CC[C@H](C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1)O.Cl,train
NCGC00181117-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@H](C(N(CCC1)[C@@H]1C(N(C)[C@@H](Cc1ccccc1)C(N(CCC(C1)=O)C1C(N[C@@H](c1ccccc1)C(OC(C)[C@@H]1NC(c2ncccc2O)=O)=O)=O)=O)=O)=O)NC1=O,train
NCGC00258187-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@H](C)Br,train
NCGC00249890-01,,,,,,,0.0,,0.0,,,,CC[C@H](C)C(C)(COC(N)=O)COC(N)=O,train
NCGC00258084-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@H](C)C(C)=O,train
NCGC00253567-01,,,,,,,0.0,,0.0,,,,CC[C@H](C)C(CC=C)(C(NC(N1)=O)=O)C1=O,train
NCGC00257513-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@H](C)C(O)=O,train
NCGC00259356-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@H](C)C(O)=O,train
NCGC00256759-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@H](C)C(OCCc1ccccc1)=O,train
NCGC00095183-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@H](C)C(O[C@@H](C1)[C@H]([C@@H](CC[C@H](C[C@H](CC([O-])=O)O)O)[C@@H](C)C=C2)C2=C[C@H]1O)=O.[Na+],train
NCGC00254232-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@H](C)C(O[C@@H](C1)[C@H]([C@@H](CC[C@H](C[C@H](CC([O-])=O)O)O)[C@@H](C)C=C2)C2=C[C@H]1O)=O.[Na+],train
NCGC00095942-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,CC[C@H](C)C(O[C@@H]1[C@H]([C@@H](CC[C@H](C[C@H](C2)O)OC2=O)[C@@H](C)C=C2)C2=CCC1)=O,train
NCGC00259026-01,0.0,0.0,0.0,,0.0,,,0.0,,,,,CC[C@H](C)C(O[C@@H]1[C@H]([C@@H](CC[C@H](C[C@H](C2)O)OC2=O)[C@@H](C)C=C2)C2=C[C@H](C)C1)=O,train
NCGC00023509-03,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,CC[C@H](C)C(O[C@@H]1[C@H]([C@@H](CC[C@H](C[C@H](C2)O)OC2=O)[C@@H](C)C=C2)C2=C[C@H](C)C1)=O,train
NCGC00254157-01,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,1.0,CC[C@H](C)C(O[C@@H]1[C@H]([C@@H](CC[C@H](C[C@H](C2)O)OC2=O)[C@@H](C)C=C2)C2=C[C@H](C)C1)=O,train
NCGC00256324-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@H](C)C=O,train
NCGC00258794-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CC[C@H](C)C=O,train
NCGC00254879-01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CC[C@H](C)CCCC(C)(C)O,train
NCGC00259107-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CC[C@H](C)CO,train
NCGC00256976-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@H](C)CO,train
NCGC00260154-01,0.0,0.0,,1.0,0.0,0.0,,1.0,0.0,,0.0,,CC[C@H](C)COC(/C=C/c(cc1)ccc1/N=C/c(cc1)ccc1OC)=O,train
NCGC00258437-01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@H](C)COC(C)=O,train
NCGC00255532-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@H](C)COC(CC(C)C)=O,train
NCGC00257958-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@H](C)Cl,train
NCGC00255387-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@H](C)N,train
NCGC00255011-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@H](C)N(C(C(Br)=C(C)N1)=O)C1=O,train
NCGC00254354-01,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,CC[C@H](C)N(C)C(c1cc2ccccc2c(-c(cccc2)c2Cl)n1)=O,train
NCGC00255161-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@H](C)NC(N)=O,train
NCGC00255019-01,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,CC[C@H](C)Nc(c([N+]([O-])=O)cc(C(C)(C)C)c1)c1[N+]([O-])=O,train
NCGC00255673-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CC[C@H](C)Nc1nc(NCC)nc(OC)n1,train
NCGC00258644-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@H](C)O,train
NCGC00257425-01,0.0,0.0,,1.0,1.0,0.0,,0.0,0.0,,0.0,,CC[C@H](C)OC(c(cc1)ccc1O)=O,train
NCGC00259519-01,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,CC[C@H](C)OC(c(cc1)ccc1O)=O,train
NCGC00254987-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@H](C)S,train
NTOC00000202-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,CC[C@H](C)[C@@H](C(NCC(N[C@@H](CC(C)C)C(N[C@@H](CCSC)C(N)=O)=O)=O)=O)NC([C@H](Cc1ccccc1)NC([C@H](C)NC([C@H](CC(O)=O)NC([C@H](CCCCN)NC([C@H](CO)NC([C@H](CCC1)N1C([C@H](CC1)NC1=O)=O)=O)=O)=O)=O)=O)=O,train
NCGC00166145-02,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@H](C)[C@@H](C(N[C@@H](CCC(N)=O)C(N[C@@H](CC(N)=O)C(N[C@@H](CSSC[C@@H](C(N[C@H]1Cc(cc2)ccc2O)=O)N)C(N(CCC2)[C@@H]2C(N[C@@H](CC(C)C)C(NCC(N)=O)=O)=O)=O)=O)=O)=O)NC1=O.CC(O)=O,train
NCGC00165718-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@H](C)[C@@H](C(N[C@@H]([C@@H](C)O)C(N[C@@H](CC(N)=O)C(N[C@@H](CSSCCC(N[C@@H]1Cc(cc2)ccc2OCC)=O)C(N(CCC2)[C@@H]2C(N[C@@H](CCCN)C(NCC(N)=O)=O)=O)=O)=O)=O)=O)NC1=O,train
NCGC00254439-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,CC[C@H](C)[C@@H](C(O)=O)N1Sc(cccc2)c2C1=O,train
NCGC00016582-01,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@H](C)[C@H](C(N[C@H](CCCCNC([C@@H](CC(N)=O)NC([C@@H](CC(O)=O)NC([C@@H](Cc1cnc[nH]1)NC([C@@H](Cc1ccccc1)NC([C@@H]([C@H](C)CC)NC([C@@H](CCCN)N1)=O)=O)=O)=O)=O)=O)C1=O)=O)NC([C@H](CCC(O)=O)NC([C@H](CC(C)C)NC([C@H]1N=C([C@@H]([C@H](C)CC)N)SC1)=O)=O)=O,train
NCGC00094594-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@H](C)[C@H](C(N[C@H](CCCCNC([C@@H](CC(N)=O)NC([C@@H](CC(O)=O)NC([C@@H](Cc1cnc[nH]1)NC([C@@H](Cc1ccccc1)NC([C@@H]([C@H](C)CC)NC([C@@H](CCCN)N1)=O)=O)=O)=O)=O)=O)C1=O)=O)NC([C@H](CCC(O)=O)NC([C@H](CC(C)C)NC([C@H]1N=C([C@@H]([C@H](C)CC)N)SC1)=O)=O)=O,train
NCGC00254691-01,0.0,,0.0,,,,,,,1.0,,,CC[C@H](C)[C@H]([C@@H](C)C=C1)O[C@]1(C[C@H](C1)OC([C@@H]([C@@]([C@@H]2OC3)(/C3=C/C=C/[C@@H]3C)O)C=C(C)[C@H]2O)=O)O[C@@H]1C/C=C(\C)/[C@H]3O[C@@H](C[C@@H]1OC)O[C@@H](C)[C@@H]1O[C@@H](C[C@@H]1OC)O[C@@H](C)[C@@H]1NC.OC(c1ccccc1)=O,train
NCGC00254744-01,0.0,0.0,0.0,,,,1.0,0.0,0.0,1.0,,,CC[C@H](C)[C@H]([C@@H](C)C=C1)O[C@]1(C[C@H](C1)OC([C@@H]([C@@]([C@@H]2OC3)(/C3=C/C=C/[C@@H]3C)O)C=C(C)[C@H]2O)=O)O[C@@H]1C/C=C(\C)/[C@H]3O[C@@H](C[C@@H]1OC)O[C@@H](C)[C@@H]1O[C@@H](C[C@@H]1OC)O[C@@H](C)[C@@H]1O,train
NCGC00094556-01,0.0,0.0,0.0,0.0,0.0,,,0.0,,1.0,0.0,0.0,CC[C@H](C)[C@H]([C@@H](C)C=C1)O[C@]1(C[C@H](C1)OC([C@@H]([C@@]([C@@H]2OC3)(/C3=C/C=C/[C@@H]3C)O)C=C(C)[C@H]2O)=O)O[C@@H]1C/C=C(\C)/[C@H]3O[C@@H](C[C@@H]1OC)O[C@@H](C)[C@@H]1O[C@@H](C[C@@H]1OC)O[C@@H](C)[C@@H]1O,train
NCGC00163233-01,0.0,,0.0,,,,,,,,,0.0,CC[C@H](C)[C@H]([C@@H](C)CC1)O[C@]1(C[C@H](C1)OC([C@@H]([C@@]([C@@H]2OC3)(/C3=C/C=C/[C@@H]3C)O)C=C(C)[C@H]2O)=O)O[C@@H]1C/C=C(\C)/[C@H]3O[C@@H](C[C@@H]1OC)O[C@@H](C)[C@@H]1O[C@@H](C[C@@H]1OC)O[C@@H](C)[C@@H]1O,train
NCGC00257970-01,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,CC[C@H](C)c(cc1)ccc1O,train
NCGC00254062-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CC[C@H](C)c(cc1)ccc1O,train
NCGC00258615-01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,CC[C@H](C)c(cc1C(C)(C)C)cc(C(C)(C)C)c1O,train
NCGC00258923-01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CC[C@H](C)c(cccc1)c1O,train
NCGC00254042-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CC[C@H](C)c(cccc1)c1O,train
NCGC00254442-01,0.0,,0.0,,,,1.0,,0.0,1.0,,,CC[C@H](C)c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1O,train
NCGC00259427-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@H](C)c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1O,train
NCGC00255512-01,0.0,,0.0,,0.0,,1.0,0.0,1.0,,1.0,,CC[C@H](C)c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1OC(C=C(C)C)=O,train
NCGC00255564-01,0.0,,0.0,,1.0,,1.0,,1.0,1.0,1.0,,CC[C@H](C)c1cc([N+]([O-])=O)cc([N+]([O-])=O)c1OC(OC(C)C)=O,train
NCGC00256160-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@H](C)c1nccnc1OC,train
NCGC00258032-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CC[C@H](CO)N,train
NCGC00254438-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CC[C@H](C[C@@H]1N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)=O)N(C(OC(C)C)=O)c2c1cc(C(F)(F)F)cc2,train
NCGC00254847-01,0.0,,0.0,,,,,,1.0,,,,CC[C@H]([C@@H](C)CC1)O[C@]1(C[C@H](C1)OC([C@@H]2C=C(C)[C@H]([C@H]3OC4)O)=O)O[C@@H]1C/C=C(\C)/C[C@@H](C)/C=C/C=C4/[C@@]23O,train
NCGC00185749-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@H]([C@@H](CO[C@@H]([C@@H]([C@@H]1OC)OC)O[C@H](C)[C@H]1O)/C=C(\C)/C=C/C([C@H](C)C[C@H](CC=O)[C@@H]([C@@H](C)[C@@H](C1)O)O[C@@H]([C@@H]([C@H]2N(C)C)O)O[C@H](C)[C@H]2O[C@@H](C[C@@]2(C)O)O[C@@H](C)[C@@H]2O)=O)OC1=O.O[C@H]([C@H](C(O)=O)O)C(O)=O,train
NCGC00095162-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@H]([C@@H](CO[C@@H]([C@@H]([C@@H]1OC)OC)O[C@H](C)[C@H]1O)/C=C(\C)/C=C/C([C@H](C)C[C@H](CC=O)[C@@H]([C@@H](C)[C@@H](C1)O)O[C@@H]([C@@H]([C@H]2N(C)C)O)O[C@H](C)[C@H]2O[C@@H](C[C@@]2(C)O)O[C@@H](C)[C@@H]2O)=O)OC1=O.O[C@H]([C@H](C(O)=O)O)C(O)=O,train
NCGC00096003-01,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@H]([C@@H](CO[C@@H]([C@@H]([C@@H]1OC)OC)O[C@H](C)[C@H]1O)/C=C(\C)/C=C/C([C@H](C)C[C@H](CCN1C[C@@H](C)C[C@@H](C)C1)[C@@H]([C@@H](C)[C@@H](C1)O)O[C@@H]([C@@H]([C@H]2N(C)C)O)O[C@H](C)[C@H]2O)=O)OC1=O,train
NCGC00095055-01,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,0.0,CC[C@H]([C@@H]1O[C@@H]([C@@H](C)[C@@H]([C@H](C)C([C@H](CC)[C@H]([C@@H](C)C[C@H]2C)O[C@@]2(C=C[C@H]2O)O[C@]2(CC2)O[C@]2(C)[C@@H](CC2)O[C@@H](C)[C@]2(CC)O)=O)O)[C@@H](C)CC1)C([O-])=O.[Na+],train
NCGC00094818-09,,,,,,,1.0,,,,,,CC[C@H]([C@H](CC)c(cc1)ccc1O)c(cc1)ccc1O,train
NCGC00016334-01,0.0,0.0,0.0,1.0,1.0,,,0.0,,1.0,1.0,0.0,CC[C@H]([C@H](CC)c(cc1)ccc1O)c(cc1)ccc1O,train
NCGC00255123-01,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,CC[C@H]([C@H](CC)c(cc1)ccc1O)c(cc1)ccc1O,train
NCGC00095029-01,1.0,,0.0,0.0,0.0,0.0,,,,1.0,1.0,,CC[C@H]([C@H]([C@@H](C)C1)O[C@]1(CC)[C@@H](CC1)O[C@@H](C)[C@]1(CC)O)C([C@@H](C)[C@H]([C@H](C)CCc1ccc(C)c(O)c1C([O-])=O)O)=O.[Na+],train
NCGC00167550-01,0.0,,0.0,,0.0,,,0.0,,,1.0,0.0,CC[C@H]([C@H]([C@@H](C)C[C@H]1C)O[C@@]1(C=C[C@H]1O)O[C@]1(CC1)O[C@]1(C)[C@@H](CC1)O[C@@H](C)[C@]1(CC)O)C([C@@H](C)[C@H]([C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(O)=O)[C@@H](C)C[C@@H]1C)O)=O,train
NCGC00095117-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@H]([C@](C)([C@@H]([C@@H](C)C([C@H](C)C[C@](C)([C@@H](C(C)[C@@H]([C@H]1C)O[C@@H](C[C@@]2(C)OC)O[C@@H](C)[C@@H]2O)O[C@@H]([C@@H]2O)O[C@H](C)C[C@@H]2N(C)C)OC)=O)O)O)OC1=O,train
NCGC00260449-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,CC[C@H]([C@](C)([C@@H]([C@@H](C)C([C@H](C)C[C@](C)([C@@H](C(C)[C@@H]([C@H]1C)O[C@@H](C[C@@]2(C)OC)O[C@@H](C)[C@@H]2O)O[C@@H]([C@@H]2O)O[C@H](C)C[C@@H]2N(C)C)OC)=O)O)O)OC1=O,train
NCGC00095154-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@H]([C@](C)([C@@H]([C@@H](C)C([C@H](C)C[C@](C)([C@@H]([C@@H](C)C([C@H]1C)=O)O[C@@H]([C@@H]2O)O[C@H](C)C[C@@H]2N(C)C)OC)=O)N2CCCCn3cnc(-c4cnccc4)c3)OC2=O)OC1=O,train
NCGC00016942-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@H]([C@](C)([C@@H]([C@@H](C)C([C@H](C)C[C@](C)([C@@H]([C@@H](C)[C@@H]([C@H]1C)O[C@@H](C[C@@]2(C)OC)O[C@@H](C)[C@@H]2O)O[C@@H]([C@@H]2O)O[C@H](C)C[C@@H]2N(C)C)O)=NOCOCCOC)O)O)OC1=O,train
NCGC00182077-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@H]([C@](C)([C@@H]([C@@H](C)C([C@H](C)C[C@](C)([C@@H]([C@@H](C)[C@@H]([C@H]1C)O[C@@H](C[C@@]2(C)OC)O[C@@H](C)[C@@H]2O)O[C@@H]([C@@H]2O)O[C@H](C)C[C@@H]2N(C)C)O)=NOCOCCOC)O)O)OC1=O,train
NCGC00255408-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CC[C@H]([C@](C)([C@@H]([C@@H](C)C([C@H](C)C[C@](C)([C@@H]([C@@H](C)[C@@H]([C@H]1C)O[C@@H](C[C@@]2(C)OC)O[C@@H](C)[C@@H]2O)O[C@@H]([C@@H]2O)O[C@H](C)C[C@@H]2N(C)C)O)=NOCOCCOC)O)O)OC1=O,train
NCGC00094670-01,0.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,0.0,0.0,CC[C@H]([C@](C)([C@@H]([C@@H](C)C([C@H](C)C[C@](C)([C@@H]([C@@H](C)[C@@H]([C@H]1C)O[C@@H](C[C@@]2(C)OC)O[C@@H](C)[C@@H]2O)O[C@@H]([C@@H]2O)O[C@H](C)C[C@@H]2N(C)C)O)=O)O)O)OC1=O,train
NCGC00179619-06,,,,,,,0.0,,0.0,,,,CC[C@H]([C@](C)([C@@H]([C@@H](C)C([C@H](C)C[C@](C)([C@@H]([C@@H](C)[C@@H]([C@H]1C)O[C@@H](C[C@@]2(C)OC)O[C@@H](C)[C@@H]2O)O[C@@H]([C@@H]2OC(CC)=O)O[C@H](C)C[C@@H]2N(C)C)O)=O)O)O)OC1=O,train
NCGC00183038-01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@H]([C@](C)([C@@H]([C@@H](C)C([C@H](C)C[C@](C)([C@@H]([C@@H](C)[C@@H]([C@H]1C)O[C@@H](C[C@@]2(C)OC)O[C@@H](C)[C@@H]2O)O[C@@H]([C@@H]2OC(CCC(OCC)=O)=O)O[C@H](C)C[C@@H]2N(C)C)O)=O)O)O)OC1=O,train
NCGC00090753-01,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,CC[C@H]([C@](C)([C@@H]([C@@H](C)N(C)C[C@H](C)C[C@](C)([C@@H]([C@@H](C)[C@@H]([C@H]1C)O[C@@H](C[C@@]2(C)OC)O[C@@H](C)[C@@H]2O)O[C@@H]([C@@H]2O)O[C@H](C)C[C@@H]2N(C)C)O)O)O)OC1=O,train
